frame,pitch,roll,delta_pitch,delta_roll
845,-2.6890030508441374,0.20998095562740218,0.015,0.003
846,-2.6804607963682106,0.20858012047732244,0.009,0.001
847,-2.673734113197458,0.2056103589677602,0.007,0.003
848,-2.6856766671826704,0.21718004838772836,0.012,0.012
849,-2.6787947997380095,0.22872348989230157,0.007,0.012
850,-2.6639878086417315,0.24259130466836062,0.015,0.014
851,-2.673837710141667,0.22900545463322577,0.01,0.014
852,-2.6652839745621386,0.23199355590959103,0.009,0.003
853,-2.678200145130402,0.21895888710553296,0.013,0.013
854,-2.625355713854597,0.23995376174673988,0.053,0.021
855,-2.654419340029346,0.22298278605249822,0.029,0.017
856,-2.627480074416008,0.21760138377332938,0.027,0.005
857,-2.6519063793319697,0.23258429251027898,0.024,0.015
858,-2.653563283343492,0.2182366670966607,0.002,0.014
859,-2.664202381612465,0.23515420564657533,0.011,0.017
860,-2.648008805193592,0.23491795138382013,0.016,0.0
861,-2.6590196572507616,0.21367463791664607,0.011,0.021
862,-2.677940618597804,0.23824565412476817,0.019,0.025
863,-2.662896568986595,0.23361548642559754,0.015,0.005
864,-2.6651932341979774,0.24099135281458464,0.002,0.007
865,-2.6319220452725265,0.24784682017579276,0.033,0.007
866,-2.6964764502617773,0.25150933772924206,0.065,0.004
867,-2.668944145000533,0.23952800021354187,0.028,0.012
868,-2.6435832348297286,0.23093067693562985,0.025,0.009
869,-2.685066029975116,0.22760402656340237,0.041,0.003
870,-2.6693571845787107,0.2315621136049949,0.016,0.004
871,-2.6581100184422937,0.23247849163197576,0.011,0.001
872,-2.6419347339791033,0.24188867085273816,0.016,0.009
873,-2.6411940568123713,0.26024652311751845,0.001,0.018
874,-2.6794535382203675,0.23668991736844006,0.038,0.024
875,-2.6684541510832553,0.2402653442419691,0.011,0.004
876,-2.697248149824628,0.2372621400129912,0.029,0.003
877,-2.6942457599471084,0.2196355174787228,0.003,0.018
878,-2.6701641478414593,0.23981645529994947,0.024,0.02
879,-2.6954102557532154,0.24058770745023791,0.025,0.001
880,-2.6980857347493017,0.22113548346667578,0.003,0.019
881,-2.6933470571445843,0.2219683754140523,0.005,0.001
882,-2.6982261946497825,0.23242165150875732,0.005,0.01
883,-2.6533406786212357,0.24198780524769103,0.045,0.01
884,-2.6467856237540657,0.21894677170860574,0.007,0.023
885,-2.631506537111697,0.22758016780768806,0.015,0.009
886,-2.6214001025680904,0.21794450167797413,0.01,0.01
887,-2.6395345934471566,0.2137007756881209,0.018,0.004
888,-2.6395345934471566,0.2137007756881209,0.0,0.0
889,-2.6698444882556243,0.2093711702461536,0.03,0.004
890,-2.674533383807146,0.2157752497769932,0.005,0.006
891,-2.677631101262618,0.21247067112617019,0.003,0.003
892,-2.65192234329919,0.2208594742777686,0.026,0.008
893,-2.65857342972128,0.21797722515250023,0.007,0.003
894,-2.6857037564321224,0.20908717353448045,0.027,0.009
895,-2.705418155245644,0.19205272189291825,0.02,0.017
896,-2.655527833409966,0.19786888947250675,0.05,0.006
897,-2.6813068390386268,0.1809034616301758,0.026,0.017
898,-2.7170858871289134,0.16452005389297047,0.036,0.016
899,-2.720403065105189,0.16369035804163462,0.003,0.001
900,-2.715746880055809,0.16403943961478934,0.005,0.0
901,-2.7235319890670096,0.15712497131005415,0.008,0.007
902,-2.683472757152122,0.16910866910953012,0.04,0.012
903,-2.716672656292294,0.1475636098747108,0.033,0.022
904,-2.7244349830485737,0.1566166371324387,0.008,0.009
905,-2.731723413869338,0.1520134024431353,0.007,0.005
906,-2.706880810780525,0.16891935287079832,0.025,0.017
907,-2.7174282891319597,0.1524441838009079,0.011,0.016
908,-2.734393958439741,0.12992054113096843,0.017,0.023
909,-2.7827019168645037,0.1260159689844338,0.048,0.004
910,-2.747509079848143,0.1295695608005104,0.035,0.004
911,-2.7310992278874893,0.12839660675484935,0.016,0.001
912,-2.7378318271184012,0.1321404135992523,0.007,0.004
913,-2.7612423916120488,0.11413738259264641,0.023,0.018
914,-2.727204474313113,0.1392389889301678,0.034,0.025
915,-2.7235602615458134,0.13450268126222278,0.004,0.005
916,-2.7366529679080824,0.14340802766249136,0.013,0.009
917,-2.7372462603739542,0.1399546787472511,0.001,0.003
918,-2.716726362503831,0.15370627456362476,0.021,0.014
919,-2.7163285233090164,0.13531206304299556,0.0,0.018
920,-2.711878093337302,0.14007280038508632,0.004,0.005
921,-2.6821082777463396,0.15503359545956244,0.03,0.015
922,-2.6894245351841404,0.14370231373591452,0.007,0.011
923,-2.7127502505230097,0.1397179333759462,0.023,0.004
924,-2.712483653689912,0.14330316125785197,0.0,0.004
925,-2.707451786120403,0.13814140520618365,0.005,0.005
926,-2.7284693604343597,0.13308848411082894,0.021,0.005
927,-2.729118053502883,0.127393401442416,0.001,0.006
928,-2.6927343103950734,0.14149041839220772,0.036,0.014
929,-2.700344351083663,0.14738059214704455,0.008,0.006
930,-2.686969987248956,0.1324246893387717,0.013,0.015
931,-2.7011991546113454,0.13845862493518044,0.014,0.006
932,-2.6683726757890445,0.13796996771835382,0.033,0.0
933,-2.701255916507494,0.14193764985379434,0.033,0.004
934,-2.6950676065389776,0.13380753089766736,0.006,0.008
935,-2.674954188540643,0.1588657427356861,0.02,0.025
936,-2.6910463099787436,0.145243483963197,0.016,0.014
937,-2.6808256886209265,0.1432734465506878,0.01,0.002
938,-2.690340734394266,0.1442146623775042,0.01,0.001
939,-2.6700565074319633,0.14465044439268415,0.02,0.0
940,-2.7002525464479423,0.131993998133758,0.03,0.013
941,-2.6851225957613574,0.1362690082219277,0.015,0.004
942,-2.69865331426542,0.12758752719634434,0.014,0.009
943,-2.679436426067436,0.13716514485680362,0.019,0.01
944,-2.6802546634706874,0.14664850812184307,0.001,0.009
945,-2.6953598966008956,0.1383066402983482,0.015,0.008
946,-2.6736270299879354,0.1409746878190435,0.022,0.003
947,-2.6747270442573714,0.14892105513056372,0.001,0.008
948,-2.677395973545024,0.13751727956573043,0.003,0.011
949,-2.6688688817913353,0.13846249456878576,0.009,0.001
950,-2.708606029712901,0.10949661881404739,0.04,0.029
951,-2.692114977993845,0.11841692107022282,0.016,0.009
952,-2.725563224017189,0.09785797434281109,0.033,0.021
953,-2.7005974716011463,0.12204480397031467,0.025,0.024
954,-2.7285343063925955,0.11510396746470754,0.028,0.007
955,-2.6959095672787847,0.1276365092350766,0.033,0.013
956,-2.7269188637876036,0.12141130919599763,0.031,0.006
957,-2.705579592132395,0.13584143235387672,0.021,0.014
958,-2.6742783087459805,0.14155619147061985,0.031,0.006
959,-2.697893549138142,0.14273490113440546,0.024,0.001
960,-2.6707590705372417,0.14887441576827629,0.027,0.006
961,-2.668816032597321,0.1420156128322622,0.002,0.007
962,-2.6821802449025594,0.12461380919867016,0.013,0.017
963,-2.628117765700947,0.13774196322062615,0.054,0.013
964,-2.6648484277743014,0.13998727517196224,0.037,0.002
965,-2.66910406732447,0.14310407920120605,0.004,0.003
966,-2.6762996308632894,0.14684864941410716,0.007,0.004
967,-2.651248493940617,0.1604153611230511,0.025,0.014
968,-2.6510041930509023,0.14953032869373536,0.0,0.011
969,-2.6853659878703495,0.13400470094227013,0.034,0.016
970,-2.6587669857122127,0.1476989219058981,0.027,0.014
971,-2.6858769323243967,0.14086255520217497,0.027,0.007
972,-2.7004856723935586,0.12884766712088472,0.015,0.012
973,-2.6716699036198825,0.13946358861066388,0.029,0.011
974,-2.682089634443009,0.13804712966752747,0.01,0.001
975,-2.7026379949244834,0.13161056301023843,0.021,0.006
976,-2.726935722746622,0.12109173724837273,0.024,0.011
977,-2.6743373651676956,0.14532905634042925,0.053,0.024
978,-2.7112557146483782,0.12283062801957041,0.037,0.022
979,-2.6931833004625694,0.1358932669558613,0.018,0.013
980,-2.7170770218162525,0.13591649098876826,0.024,0.0
981,-2.7517404347853702,0.13342576088908786,0.035,0.002
982,-2.7586732298822216,0.1269909890964611,0.007,0.006
983,-2.7493622140055782,0.14649105087364817,0.009,0.02
984,-2.7445334071799508,0.15114883551148375,0.005,0.005
985,-2.7684122371263893,0.15704004078134653,0.024,0.006
986,-2.75909661719093,0.15853098526965292,0.009,0.001
987,-2.7335434976189212,0.1704925434868104,0.026,0.012
988,-2.7401791373432984,0.18583067377818582,0.007,0.015
989,-2.7398750834058525,0.18061628852755843,0.0,0.005
990,-2.7569360668884952,0.18708767821638056,0.017,0.006
991,-2.7487862544459882,0.20655959534144297,0.008,0.019
992,-2.728970666191263,0.2115802457016485,0.02,0.005
993,-2.7310960810416147,0.20510164268403766,0.002,0.006
994,-2.7347092409278084,0.19095635353960386,0.004,0.014
995,-2.732399570429582,0.18182117536808506,0.002,0.009
996,-2.7292681151443743,0.17577232157952694,0.003,0.006
997,-2.7302793347556507,0.15539203000704427,0.001,0.02
998,-2.723695817052429,0.17120308167752582,0.007,0.016
999,-2.7198729044754613,0.1776208732571514,0.004,0.006
1000,-2.737738623650381,0.15531318659713728,0.018,0.022
1001,-2.7489925566016287,0.15966104275520546,0.011,0.004
1002,-2.7278076561650852,0.17757550131284525,0.021,0.018
1003,-2.7278076561650852,0.17757550131284525,0.0,0.0
1004,-2.7222014621833903,0.16797753105610017,0.006,0.01
1005,-2.7329954344085174,0.16620256024826513,0.011,0.002
1006,-2.6957723937616267,0.18264807634655383,0.037,0.016
1007,-2.7094607951915686,0.1628225754560096,0.014,0.02
1008,-2.726715058632647,0.17918291040665116,0.017,0.016
1009,-2.745465366940007,0.17501064974471156,0.019,0.004
1010,-2.731505663322041,0.19178560970056946,0.014,0.017
1011,-2.750753124582291,0.19923490400514243,0.019,0.007
1012,-2.7523864420112996,0.19321416799433844,0.002,0.006
1013,-2.7808492189923246,0.18018711583159858,0.028,0.013
1014,-2.7821032377820627,0.17951864761201403,0.001,0.001
1015,-2.8036429120637605,0.17623837450156793,0.022,0.003
1016,-2.7926908378277573,0.18571082764503608,0.011,0.009
1017,-2.7979094420009383,0.1702357124858727,0.005,0.015
1018,-2.733155914632051,0.14798538419837357,0.065,0.022
1019,-2.78804901471233,0.08335157882781087,0.055,0.065
1020,-2.804971657147559,0.11157172286340923,0.017,0.028
1021,-2.7554517866221304,0.16183949087777913,0.05,0.05
1022,-2.7299946034401352,0.19374030452686808,0.025,0.032
1023,-2.7160070010151367,0.20099099293359213,0.014,0.007
1024,-2.716670743798362,0.19827383526109182,0.001,0.003
1025,-2.737014744847441,0.16503493007231415,0.02,0.033
1026,-2.7161010048201906,0.20523014033921091,0.021,0.04
1027,-2.7224807993975664,0.19315564124985776,0.006,0.012
1028,-2.7299691975066165,0.17967387247299413,0.007,0.013
1029,-2.7180132674759947,0.21843028050730526,0.012,0.039
1030,-2.7176622381365503,0.19999209924562528,0.0,0.018
1031,-2.709887557615285,0.19912123226420564,0.008,0.001
1032,-2.722897754403567,0.20230815511236033,0.013,0.003
1033,-2.6977614802363776,0.20097726674047123,0.025,0.001
1034,-2.6977614802363776,0.20097726674047123,0.0,0.0
1035,-2.6977614802363776,0.20097726674047123,0.0,0.0
1036,-2.7140294212460527,0.2166644390359101,0.016,0.016
1037,-2.701467569099484,0.21914265829958157,0.013,0.002
1038,-2.692935722034948,0.21524501853642353,0.009,0.004
1039,-2.693981363370847,0.19641492394758617,0.001,0.019
1040,-2.6763470992789196,0.2011348891610889,0.018,0.005
1041,-2.7018786436619378,0.19199449805415914,0.026,0.009
1042,-2.7008654045726215,0.18889298272812113,0.001,0.003
1043,-2.718803523389242,0.1868238110927517,0.018,0.002
1044,-2.675728508074397,0.21288974060364246,0.043,0.026
1045,-2.7638734970029506,0.1614948048587251,0.088,0.051
1046,-2.7534300038450428,0.1757384544497902,0.01,0.014
1047,-2.70955836227695,0.1716884011589933,0.044,0.004
1048,-2.6455753744408113,0.19790737459376756,0.064,0.026
1049,-2.700652458701166,0.14437818523414284,0.055,0.054
1050,-2.705642266372194,0.15081007257900808,0.005,0.006
1051,-2.6943126042289265,0.1426613009673762,0.011,0.008
1052,-2.6963181570764236,0.14144043935328263,0.002,0.001
1053,-2.663566435510723,0.16876954395436172,0.033,0.027
1054,-2.6705094496557895,0.1533285845126886,0.007,0.015
1055,-2.7044253726187333,0.13877766830555527,0.034,0.015
1056,-2.67950630757195,0.15740934165167877,0.025,0.019
1057,-2.6920129697721538,0.16627620590816589,0.013,0.009
1058,-2.7109512649436738,0.1361974402834138,0.019,0.03
1059,-2.669307880981058,0.13991217386467972,0.042,0.004
1060,-2.7516569115734177,0.11690140314139259,0.082,0.023
1061,-2.770941823530917,0.11188135296105932,0.019,0.005
1062,-2.76045743721467,0.1103240234925584,0.01,0.002
1063,-2.7382211992896024,0.1121427844369576,0.022,0.002
1064,-2.730085345043047,0.11759880236353885,0.008,0.005
1065,-2.74601028243564,0.11258394082960756,0.016,0.005
1066,-2.751037268940717,0.11222751223935477,0.005,0.0
1067,-2.7308058910137576,0.12689406439855766,0.02,0.015
1068,-2.731847517293958,0.1276413753092467,0.001,0.001
1069,-2.7394608448099618,0.11874922477513272,0.008,0.009
1070,-2.7313383385667227,0.13361042818445626,0.008,0.015
1071,-2.727571639539909,0.13952716629886666,0.004,0.006
1072,-2.7279243456056865,0.14038284888336264,0.0,0.001
1073,-2.722712687949273,0.13635317808989353,0.005,0.004
1074,-2.7147303277226515,0.1328089046374798,0.008,0.004
1075,-2.702196424325636,0.1532493714014778,0.013,0.02
1076,-2.739391956665799,0.14038760276742115,0.037,0.013
1077,-2.7268479777408783,0.1467656503837099,0.013,0.006
1078,-2.748075731247671,0.1347607215999417,0.021,0.012
1079,-2.739943099775032,0.16346776433466642,0.008,0.029
1080,-2.7511775509305467,0.15006846164221907,0.011,0.013
1081,-2.7143767936826846,0.16428018149585027,0.037,0.014
1082,-2.7401296280946674,0.15800739564695299,0.026,0.006
1083,-2.7455279062557607,0.1678131401422448,0.005,0.01
1084,-2.75908428377662,0.15599327879719993,0.014,0.012
1085,-2.7323304557194232,0.16120901304072954,0.027,0.005
1086,-2.720983729340984,0.16008713491252705,0.011,0.001
1087,-2.742673588343969,0.1704942901097921,0.022,0.01
1088,-2.7097965619785978,0.1823226086647677,0.033,0.012
1089,-2.725970764382908,0.2027656290461874,0.016,0.02
1090,-2.7378576769475154,0.19638887571532046,0.012,0.006
1091,-2.748640586184613,0.18906651695475707,0.011,0.007
1092,-2.747550230107629,0.20475903387574854,0.001,0.016
1093,-2.7428365759828273,0.19965722922593682,0.005,0.005
1094,-2.7446585279975624,0.20465454293310792,0.002,0.005
1095,-2.7053656453788766,0.23030463036945373,0.039,0.026
1096,-2.7165025175982755,0.21571888405201198,0.011,0.015
1097,-2.7662819295690637,0.19338240606056456,0.05,0.022
1098,-2.7502594171110286,0.19439099128944984,0.016,0.001
1099,-2.7276834788807505,0.22045690191191164,0.023,0.026
1100,-2.7225123934253417,0.21278789719188418,0.005,0.008
1101,-2.7309000706307742,0.21674764547661163,0.008,0.004
1102,-2.7113496242392268,0.2077392780098323,0.02,0.009
1103,-2.7118488395213083,0.20085946641870392,0.0,0.007
1104,-2.6785058964766,0.201591102501517,0.033,0.001
1105,-2.671009704124615,0.2231485866879148,0.007,0.022
1106,-2.676399837262057,0.19311753213381444,0.005,0.03
1107,-2.6627295642879454,0.20965954809011814,0.014,0.017
1108,-2.6646456117205783,0.22907462644442658,0.002,0.019
1109,-2.650797674776007,0.23262061035092818,0.014,0.004
1110,-2.666398794545368,0.24550047246118276,0.016,0.013
1111,-2.666398794545368,0.24550047246118276,0.0,0.0
1112,-2.6762984203867397,0.23534233204218413,0.01,0.01
1113,-2.7316535007505403,0.20350301727524536,0.055,0.032
1114,-2.6409674836156793,0.2512302634917035,0.091,0.048
1115,-2.6646580192925797,0.25157338331893436,0.024,0.0
1116,-2.730404472478763,0.21675241517692798,0.066,0.035
1117,-2.7279000358096455,0.2625011340302947,0.003,0.046
1118,-2.7188751774333406,0.2362972871792045,0.009,0.026
1119,-2.7383217034660916,0.22767365179095025,0.019,0.009
1120,-2.6611114641501987,0.2474922184535166,0.077,0.02
1121,-2.67058494068249,0.24858801445845938,0.009,0.001
1122,-2.6955942533480655,0.23468708292475535,0.025,0.014
1123,-2.7139385887496554,0.23090973612152,0.018,0.004
1124,-2.7242839611348453,0.2315015402260729,0.01,0.001
1125,-2.6841282160825064,0.2409939950729887,0.04,0.009
1126,-2.649480470416887,0.25358762575143434,0.035,0.013
1127,-2.705842216087881,0.23834721071986908,0.056,0.015
1128,-2.703112107214882,0.24400316366039151,0.003,0.006
1129,-2.6729968436482547,0.25608392964630927,0.03,0.012
1130,-2.6908668274010465,0.2382311045944932,0.018,0.018
1131,-2.6919992222483438,0.23448265369743762,0.001,0.004
1132,-2.6828511522002407,0.23589065237847365,0.009,0.001
1133,-2.674918712546566,0.24780585167200095,0.008,0.012
1134,-2.684353431586704,0.24243606062948173,0.009,0.005
1135,-2.681363274810705,0.2510760859539706,0.003,0.009
1136,-2.666206098863911,0.25082849677274016,0.015,0.0
1137,-2.6748414470235624,0.24636982970595403,0.009,0.004
1138,-2.6751379077446638,0.2572978239518185,0.0,0.011
1139,-2.693228638461246,0.2638344294790915,0.018,0.007
1140,-2.980290803408648,-3.0122180093862267,0.287,3.276
1141,-2.6882567798766237,0.2620646018410133,0.292,3.274
1142,-2.676499704991862,0.2708186758498319,0.012,0.009
1143,-2.692039502266215,0.2801445290814869,0.016,0.009
1144,-2.9662108122932582,-3.012398845559281,0.274,3.293
1145,-2.6828658324258807,0.2750057866491118,0.283,3.287
1146,-2.7005708534428523,0.27503412309565584,0.018,0.0
1147,-2.9623380711381966,-3.036058667368784,0.262,3.311
1148,-2.6741517997949744,0.26996010603813353,0.288,3.306
1149,-2.93165192321118,-3.021655543151064,0.258,3.292
1150,-2.6436240817960233,0.27176820147037895,0.288,3.293
1151,-2.6580904716107288,0.2688162505347195,0.014,0.003
1152,-2.6546632834944655,0.2699052069760806,0.003,0.001
1153,-2.6306968728197884,0.26911748288642895,0.024,0.001
1154,-2.624997121105686,0.26129462628914146,0.006,0.008
1155,-2.629391716170076,0.2671623311732247,0.004,0.006
1156,-2.8994840031988867,-3.0087161520293573,0.27,3.276
1157,-2.935062039956905,-3.0294848725075476,0.036,0.021
1158,-2.894921468412058,-3.0075747804107897,0.04,0.022
1159,-2.6244065763766025,0.2864037720845773,0.271,3.294
